x,y,pearson,spearman
sample_count,intra_variance,0.10555713359129525,0.1287411226394199
sample_count,estimated_k,-0.20950986316684375,-0.10321712708281652
sample_count,best_silhouette,-0.2846610013196504,-0.36847778166958595
sample_count,bootstrap_k_std,-0.29619029648326034,-0.3172111331471462
sample_count,bootstrap_mode_fraction,0.2445757013695032,0.30999756707496506
